status,key,kb_url,kb_title,downloaded_html_path,local_doc_path
pending,faqs/publish-errors/could-not-put-file-with-path-path-onto-server-failure,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/could-not-put-file-with-path-path-onto-server-failure.html,Could not put file with path '&lt;path&gt;' onto server: Failure - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/could-not-put-file-with-path-path-onto-server-failure.html,docs/faqs/publish-errors/could-not-put-file-with-path-path-onto-server-failure/index.html
pending,faqs/publish-errors/error-occurred-during-ftp-transport-accept-timed-out,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/error-occurred-during-ftp-transport-accept-timed-out.html,Error occurred during FTP transport: Accept timed out - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/error-occurred-during-ftp-transport-accept-timed-out.html,docs/faqs/publish-errors/error-occurred-during-ftp-transport-accept-timed-out/index.html
pending,faqs/publish-errors/folder-hierarchy-does-not-allow-this-asset-to-be-published,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/folder-hierarchy-does-not-allow-this-asset-to-be-published.html,The folder hierarchy does not allow this asset to be published - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/folder-hierarchy-does-not-allow-this-asset-to-be-published.html,docs/faqs/publish-errors/folder-hierarchy-does-not-allow-this-asset-to-be-published/index.html
pending,faqs/publish-errors/i-wont-open-a-connection-to-ip-address-1-only-to-ip-address-2,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/i-wont-open-a-connection-to-ip-address-1-only-to-ip-address-2.html,I won't open a connection to &lt;ip address 1&gt; (only to &lt;ip address 2&gt;) - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/i-wont-open-a-connection-to-ip-address-1-only-to-ip-address-2.html,docs/faqs/publish-errors/i-wont-open-a-connection-to-ip-address-1-only-to-ip-address-2/index.html
pending,faqs/publish-errors/invalid-privatekey-error-when-publishing-via-sftp,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/invalid-privatekey-error-when-publishing-via-sftp.html,Invalid privatekey error when publishing via SFTP - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/invalid-privatekey-error-when-publishing-via-sftp.html,docs/faqs/publish-errors/invalid-privatekey-error-when-publishing-via-sftp/index.html
pending,faqs/publish-errors/no-destinations-or-wp-connectors-available,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/no-destinations-or-wp-connectors-available.html,No Destinations or WordPress Connectors available - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/no-destinations-or-wp-connectors-available.html,docs/faqs/publish-errors/no-destinations-or-wp-connectors-available/index.html
pending,faqs/publish-errors/no-publishable-configurations,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/no-publishable-configurations.html,This asset cannot be published because there are no publishable configurations - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/no-publishable-configurations.html,docs/faqs/publish-errors/no-publishable-configurations/index.html
pending,faqs/publish-errors/not-authorized-to-schedule-future-publish-dates,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/not-authorized-to-schedule-future-publish-dates.html,You are not authorized to schedule future publish dates - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/not-authorized-to-schedule-future-publish-dates.html,docs/faqs/publish-errors/not-authorized-to-schedule-future-publish-dates/index.html
pending,faqs/publish-errors/permissions-issues-filesystem-transports,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/permissions-issues-filesystem-transports.html,Permissions issues when publishing to Filesystem Transports - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/permissions-issues-filesystem-transports.html,docs/faqs/publish-errors/permissions-issues-filesystem-transports/index.html
pending,faqs/publish-errors/problems-connecting-via-sftp-to-solarwinds-serv-u-servers,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/problems-connecting-via-sftp-to-solarwinds-serv-u-servers.html,Problems connecting via SFTP to Solarwinds Serv-U servers - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/problems-connecting-via-sftp-to-solarwinds-serv-u-servers.html,docs/faqs/publish-errors/problems-connecting-via-sftp-to-solarwinds-serv-u-servers/index.html
pending,faqs/publish-errors/read-timed-out,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/read-timed-out.html,SFTP: java.net.SocketTimeoutException: Read timed out - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/read-timed-out.html,docs/faqs/publish-errors/read-timed-out/index.html
pending,faqs/publish-errors/unsupported-or-unrecognized-ssl-message,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/unsupported-or-unrecognized-ssl-message.html,Unsupported or unrecognized SSL message - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/unsupported-or-unrecognized-ssl-message.html,docs/faqs/publish-errors/unsupported-or-unrecognized-ssl-message/index.html
pending,faqs/publish-errors/you-cannot-publish-or-unpublish-this-asset-because-there-are-no-destinations-or-wordpress-connectors-available,https://www.hannonhill.com/cascadecms/latest/faqs/publish-errors/you-cannot-publish-or-unpublish-this-asset-because-there-are-no-destinations-or-wordpress-connectors-available.html,You cannot publish (or unpublish) this asset because there are no Destinations or WordPress Connectors available. - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/publish-errors/you-cannot-publish-or-unpublish-this-asset-because-there-are-no-destinations-or-wordpress-connectors-available.html,docs/faqs/publish-errors/you-cannot-publish-or-unpublish-this-asset-because-there-are-no-destinations-or-wordpress-connectors-available/index.html
pending,faqs/security/cve-2020-1938-ghostcat,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2020-1938-ghostcat.html,CVE-2020-1938 Ghostcat - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2020-1938-ghostcat.html,docs/faqs/security/cve-2020-1938-ghostcat/index.html
pending,faqs/security/cve-2021-4104,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2021-4104.html,CVE-2021-4104 - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2021-4104.html,docs/faqs/security/cve-2021-4104/index.html
pending,faqs/security/cve-2021-44228-log4shell,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2021-44228-log4shell.html,CVE-2021-44228 Log4Shell - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2021-44228-log4shell.html,docs/faqs/security/cve-2021-44228-log4shell/index.html
pending,faqs/security/cve-2021-45046-log4shell,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2021-45046-log4shell.html,CVE-2021-45046 Log4Shell - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2021-45046-log4shell.html,docs/faqs/security/cve-2021-45046-log4shell/index.html
pending,faqs/security/cve-2021-45105-log4shell,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2021-45105-log4shell.html,CVE-2021-45105 Log4Shell - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2021-45105-log4shell.html,docs/faqs/security/cve-2021-45105-log4shell/index.html
pending,faqs/security/cve-2022-22965-spring4shell,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2022-22965-spring4shell.html,CVE-2022-22965 Spring4Shell - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2022-22965-spring4shell.html,docs/faqs/security/cve-2022-22965-spring4shell/index.html
pending,faqs/security/cve-2022-23302-jmssink,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2022-23302-jmssink.html,CVE-2022-23302 JMSSink - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2022-23302-jmssink.html,docs/faqs/security/cve-2022-23302-jmssink/index.html
pending,faqs/security/cve-2022-23305-jdbcappender,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2022-23305-jdbcappender.html,CVE-2022-23305 JDBCAppender - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2022-23305-jdbcappender.html,docs/faqs/security/cve-2022-23305-jdbcappender/index.html
pending,faqs/security/cve-2022-23307-chainsaw-package,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2022-23307-chainsaw-package.html,CVE-2022-23307 Chainsaw Package - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2022-23307-chainsaw-package.html,docs/faqs/security/cve-2022-23307-chainsaw-package/index.html
pending,faqs/security/cve-2025-24813,https://www.hannonhill.com/cascadecms/latest/faqs/security/cve-2025-24813.html,CVE-2025-24813 - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/security/cve-2025-24813.html,docs/faqs/security/cve-2025-24813/index.html
pending,faqs/troubleshooting/asset-does-not-exist,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/asset-does-not-exist.html,Why am I seeing 'Asset does not exist' message in my Publish Notification? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/asset-does-not-exist.html,docs/faqs/troubleshooting/asset-does-not-exist/index.html
pending,faqs/troubleshooting/assets-not-appearing-in-index-blocks,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/assets-not-appearing-in-index-blocks.html,Assets are not appearing in Index Blocks - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/assets-not-appearing-in-index-blocks.html,docs/faqs/troubleshooting/assets-not-appearing-in-index-blocks/index.html
pending,faqs/troubleshooting/cascade-cms-log-files,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/cascade-cms-log-files.html,Where can I find the Cascade CMS log files? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/cascade-cms-log-files.html,docs/faqs/troubleshooting/cascade-cms-log-files/index.html
pending,faqs/troubleshooting/changes-not-appearing-on-site,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/changes-not-appearing-on-site.html,Why are my changes not appearing on the web site? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/changes-not-appearing-on-site.html,docs/faqs/troubleshooting/changes-not-appearing-on-site/index.html
pending,faqs/troubleshooting/discarding-the-index-block-rendering-cache,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/discarding-the-index-block-rendering-cache.html,Discarding the Index Block Rendering Cache - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/discarding-the-index-block-rendering-cache.html,docs/faqs/troubleshooting/discarding-the-index-block-rendering-cache/index.html
pending,faqs/troubleshooting/enable-debug-logging,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/enable-debug-logging.html,How do I enable DEBUG logging? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/enable-debug-logging.html,docs/faqs/troubleshooting/enable-debug-logging/index.html
pending,faqs/troubleshooting/find-java-installation,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/find-java-installation.html,How can I find which Java installation my Cascade CMS instance is using? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/find-java-installation.html,docs/faqs/troubleshooting/find-java-installation/index.html
pending,faqs/troubleshooting/g-tags-in-wysiwyg-editor,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/g-tags-in-wysiwyg-editor.html,"Why are ""g"" tags appearing in the WYSIWYG editor? - Cascade CMS Knowledge Base",pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/g-tags-in-wysiwyg-editor.html,docs/faqs/troubleshooting/g-tags-in-wysiwyg-editor/index.html
pending,faqs/troubleshooting/generate-a-har-file,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/generate-a-har-file.html,Generate a HAR file - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/generate-a-har-file.html,docs/faqs/troubleshooting/generate-a-har-file/index.html
pending,faqs/troubleshooting/generating-a-thread-dump,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/generating-a-thread-dump.html,Generating a thread dump - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/generating-a-thread-dump.html,docs/faqs/troubleshooting/generating-a-thread-dump/index.html
pending,faqs/troubleshooting/how-can-i-enable-request-logging-for-the-cms,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/how-can-i-enable-request-logging-for-the-cms.html,How can I enable request logging for Cascade CMS? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/how-can-i-enable-request-logging-for-the-cms.html,docs/faqs/troubleshooting/how-can-i-enable-request-logging-for-the-cms/index.html
pending,faqs/troubleshooting/index-block-stops-indexing-assets,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/index-block-stops-indexing-assets.html,Why does my Index Block stop indexing assets at a certain point? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/index-block-stops-indexing-assets.html,docs/faqs/troubleshooting/index-block-stops-indexing-assets/index.html
pending,faqs/troubleshooting/search-isnt-returning-expected-results,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/search-isnt-returning-expected-results.html,Search isn't returning expected results - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/search-isnt-returning-expected-results.html,docs/faqs/troubleshooting/search-isnt-returning-expected-results/index.html
pending,faqs/troubleshooting/user-upload-images-in-wysiwyg-or-file-chooser,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/user-upload-images-in-wysiwyg-or-file-chooser.html,Why can't my user upload images in the WYSIWYG or file chooser? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/user-upload-images-in-wysiwyg-or-file-chooser.html,docs/faqs/troubleshooting/user-upload-images-in-wysiwyg-or-file-chooser/index.html
pending,faqs/troubleshooting/users-access-the-full-search,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/users-access-the-full-search.html,Why can't my users access the full search feature? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/users-access-the-full-search.html,docs/faqs/troubleshooting/users-access-the-full-search/index.html
pending,faqs/troubleshooting/users-add-content-menu,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/users-add-content-menu.html,Why can't my users see anything in the Add Content menu? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/users-add-content-menu.html,docs/faqs/troubleshooting/users-add-content-menu/index.html
pending,faqs/troubleshooting/view-largest-binary-files-in-database,https://www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/view-largest-binary-files-in-database.html,How can I view the largest binary files within my database? - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/troubleshooting/view-largest-binary-files-in-database.html,docs/faqs/troubleshooting/view-largest-binary-files-in-database/index.html
pending,faqs/wysiwyg/add-a-pdf-or-document-to-a-page,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/add-a-pdf-or-document-to-a-page.html,Adding a PDF to a page - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/add-a-pdf-or-document-to-a-page.html,docs/faqs/wysiwyg/add-a-pdf-or-document-to-a-page/index.html
pending,faqs/wysiwyg/add-an-image-to-a-page,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/add-an-image-to-a-page.html,Adding an image to a page - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/add-an-image-to-a-page.html,docs/faqs/wysiwyg/add-an-image-to-a-page/index.html
pending,faqs/wysiwyg/adding-a-caption-to-a-table,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-a-caption-to-a-table.html,Adding a caption to a table - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-a-caption-to-a-table.html,docs/faqs/wysiwyg/adding-a-caption-to-a-table/index.html
pending,faqs/wysiwyg/adding-a-caption-to-an-image,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-a-caption-to-an-image.html,Adding a caption to an image - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-a-caption-to-an-image.html,docs/faqs/wysiwyg/adding-a-caption-to-an-image/index.html
pending,faqs/wysiwyg/adding-a-table-header-and-footer,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-a-table-header-and-footer.html,Adding a table header and footer - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-a-table-header-and-footer.html,docs/faqs/wysiwyg/adding-a-table-header-and-footer/index.html
pending,faqs/wysiwyg/adding-classes-to-links-images,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-classes-to-links-images.html,Adding classes to links and images - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-classes-to-links-images.html,docs/faqs/wysiwyg/adding-classes-to-links-images/index.html
pending,faqs/wysiwyg/adding-classes-to-tables,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-classes-to-tables.html,Adding classes to tables - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-classes-to-tables.html,docs/faqs/wysiwyg/adding-classes-to-tables/index.html
pending,faqs/wysiwyg/adding-header-cells-to-a-table,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-header-cells-to-a-table.html,Adding header cells to a table - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/adding-header-cells-to-a-table.html,docs/faqs/wysiwyg/adding-header-cells-to-a-table/index.html
pending,faqs/wysiwyg/configuring-table-properties,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/configuring-table-properties.html,Configuring table properties - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/configuring-table-properties.html,docs/faqs/wysiwyg/configuring-table-properties/index.html
pending,faqs/wysiwyg/create-anchor-link,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/create-anchor-link.html,Creating an anchor link - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/create-anchor-link.html,docs/faqs/wysiwyg/create-anchor-link/index.html
pending,faqs/wysiwyg/inserting-a-video,https://www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/inserting-a-video.html,Inserting a video - Cascade CMS Knowledge Base,pages/www.hannonhill.com/cascadecms/latest/faqs/wysiwyg/inserting-a-video.html,docs/faqs/wysiwyg/inserting-a-video/index.html
